a	b	r
E15B5b	E15N3	0.396894355078842
E15B5b	E15P10b	0.861866288212053
E15B5b	E15P11b	0.871259157755845
E15B5b	E15P12b	0.931870726200623
E15B5b	E15P13b	0.340255601070949
E15B5b	E15P14b	0.869365133715022
E15B5b	E15P15b	0.827276896922659
E15B5b	E15P1a	0.884430686304699
E15B5b	E15P3a	0.888279796893609
E15B5b	E15P4a	0.794382143693637
E15B5b	E15P5a	0.89738830250358
E15B5b	E15P6a	0.885924793290038
E15B5b	E15P7a	0.81632365319218
E15B5b	E15P8b	0.855992908540784
E15B5b	E15P9b	0.615271611916636
E15B5b	E15X2	0.787088210669455
E15B5b	E15X4	0.670185170639799
E15B5b	E15X6	0.819106999559527
E15B5b	E15X7	0.867939228727096
E15B5b	E15X8	0.891938663751557
E15B6a	E15B6b	0.883101871865099
E15B6a	E15B6c	0.804920092544608
E15B6a	E15B6d	0.896987869970111
E15B6a	E15B7	0.891500795260324
E15B6a	E15B8	0.91327201600266
E15B6a	E15B9	0.838135568626806
E15B6a	E15L1	0.787085274646329
E15B6a	E15L2	0.51031323196726
E15B6a	E15L3	0.794352821880579
E15B6a	E15L4	0.914027996036037
E15B6a	E15L5	0.87324906390977
E15B6a	E15L6	0.303750278244739
E15B6a	E15L7	0.655629914961896
E15B6a	E15L8	0.910366835077684
E15B6a	E15L9	0.905399702700437
E15B6a	E15N1	NA
E15B6a	E15N3	0.384965509602652
E15B6a	E15P10b	0.914458265215815
E15B6a	E15P11b	0.892879821350523
E15B6a	E15P12b	0.93752395272959
E15B6a	E15P13b	0.292472921953934
E15B6a	E15P14b	0.836691525318724
E15B6a	E15P15b	0.847908479342923
E15B6a	E15P1a	0.88304218252689
E15B6a	E15P3a	0.908129372919087
E15B6a	E15P4a	0.829932868759532
E15B6a	E15P5a	0.881927927662566
E15B6a	E15P6a	0.876772615869132
E15B6a	E15P7a	0.846972774418797
E15B6a	E15P8b	0.904909065006623
E15B6a	E15P9b	0.705967018726429
E15B6a	E15X2	0.766150043175497
E15B6a	E15X4	0.628794492870894
E15B6a	E15X6	0.807375875559534
E15B6a	E15X7	0.969026439771685
E15B6a	E15X8	0.992181700927909
E15B6b	E15B6c	0.874025531519427
E15B6b	E15B6d	0.860061139265392
E15B6b	E15B7	0.882906717751599
E15B6b	E15B8	0.910534756955663
E15B6b	E15B9	0.816158461443212
E15B6b	E15L1	0.784501142270981
E15B6b	E15L2	0.53082214062236
E15B6b	E15L3	0.838627004193161
E15B6b	E15L4	0.912525950797578
E15B6b	E15L5	0.873814415651364
E15B6b	E15L6	0.410532086869977
E15B6b	E15L7	0.658017542170966
E15B6b	E15L8	0.881597231482988
E15B6b	E15L9	0.905236893460976
E15B6b	E15N1	NA
E15B6b	E15N3	0.462552389508309
E15B6b	E15P10b	0.904756537849885
E15B6b	E15P11b	0.897696200229841
E15B6b	E15P12b	0.926872096732965
E15B6b	E15P13b	0.322430319265275
E15B6b	E15P14b	0.903010889218505
E15B6b	E15P15b	0.810715396038517
E15B6b	E15P1a	0.893240471938717
E15B6b	E15P3a	0.94718689401768
E15B6b	E15P4a	0.930607927443927
E15B6b	E15P5a	0.856763636369305
E15B6b	E15P6a	0.85948302475219
E15B6b	E15P7a	0.877814967943468
E15B6b	E15P8b	0.900567750850148
E15B6b	E15P9b	0.674788517044396
E15B6b	E15X2	0.874690696452745
E15B6b	E15X4	0.722333362455404
E15B6b	E15X6	0.912917144491618
E15B6b	E15X7	0.871462340743444
E15B6b	E15X8	0.882601934692625
E15B6c	E15B6d	0.884629837556701
E15B6c	E15B7	0.868525043368462
E15B6c	E15B8	0.909650527670041
E15B6c	E15B9	0.853493926924353
E15B6c	E15L1	0.792927307059755
E15B6c	E15L2	0.570006273369984
E15B6c	E15L3	0.815719636630191
E15B6c	E15L4	0.901356711048704
E15B6c	E15L5	0.860663003108096
E15B6c	E15L6	0.266599238497527
E15B6c	E15L7	0.691842615354684
E15B6c	E15L8	0.850627142284342
E15B6c	E15L9	0.870759265940036
E15B6c	E15N1	NA
E15B6c	E15N3	0.426835193709342
E15B6c	E15P10b	0.85972749413016
E15B6c	E15P11b	0.904788261567626
E15B6c	E15P12b	0.882793527584747
E15B6c	E15P13b	0.367502063195608
E15B6c	E15P14b	0.861170671864139
E15B6c	E15P15b	0.827187024536355
E15B6c	E15P1a	0.91813607252574
E15B6c	E15P3a	0.92959519300721
E15B6c	E15P4a	0.832287328636028
E15B6c	E15P5a	0.819343408092728
E15B6c	E15P6a	0.862289766413843
E15B6c	E15P7a	0.797738710307436
E15B6c	E15P8b	0.871131612413188
E15B6c	E15P9b	0.655454835491767
E15B6c	E15X2	0.806774163850387
E15B6c	E15X4	0.762052343837838
E15B6c	E15X6	0.855476647955274
E15B6c	E15X7	0.756115301741243
E15B6c	E15X8	0.789794874684604
E15B6d	E15B7	0.879776442445309
E15B6d	E15B8	0.960596823825834
E15B6d	E15B9	0.959915572761031
E15B6d	E15L1	0.925854952155914
E15B6d	E15L2	0.643554972004181
E15B6d	E15L3	0.760906878913717
E15B6d	E15L4	0.957907955903527
E15B6d	E15L5	0.960832031525308
E15B6d	E15L6	0.32603119235663
E15B6d	E15L7	0.769356166568551
E15B6d	E15L8	0.871263341650953
E15B6d	E15L9	0.896147815326789
E15B6d	E15N1	NA
E15B6d	E15N3	0.450848743678378
E15B6d	E15P10b	0.963324502073466
E15B6d	E15P11b	0.970864268103824
E15B6d	E15P12b	0.922769676333301
E15B6d	E15P13b	0.52695812794091
E15B6d	E15P14b	0.8279548433196
E15B6d	E15P15b	0.874740662648804
E15B6d	E15P1a	0.971272516151912
E15B6d	E15P3a	0.937189462636298
E15B6d	E15P4a	0.890510341943696
E15B6d	E15P5a	0.80158194458067
E15B6d	E15P6a	0.828989485813705
E15B6d	E15P7a	0.761043036126262
E15B6d	E15P8b	0.961936435606405
E15B6d	E15P9b	0.872410283750656
E15B6d	E15X2	0.740087350603491
E15B6d	E15X4	0.585421022691754
E15B6d	E15X6	0.867038585992256
E15B6d	E15X7	0.888001585773511
E15B6d	E15X8	0.89706010856788
E15B7	E15B8	0.93685922372057
E15B7	E15B9	0.810462250724042
E15B7	E15L1	0.759893089891617
E15B7	E15L2	0.476328009341443
E15B7	E15L3	0.94513356725611
E15B7	E15L4	0.921119276836838
E15B7	E15L5	0.913837188277261
E15B7	E15L6	0.176858009374783
E15B7	E15L7	0.655688787454561
E15B7	E15L8	0.991455910449147
E15B7	E15L9	0.975074445009892
E15B7	E15N1	NA
E15B7	E15N3	0.292726089673231
E15B7	E15P10b	0.911017051573581
E15B7	E15P11b	0.901982709661998
E15B7	E15P12b	0.920522102255195
E15B7	E15P13b	0.393991070390384
E15B7	E15P14b	0.835634718821868
E15B7	E15P15b	0.822720231063401
E15B7	E15P1a	0.89758518668156
E15B7	E15P3a	0.900656902076609
E15B7	E15P4a	0.804095126195096
E15B7	E15P5a	0.828766800119721
E15B7	E15P6a	0.887467646860055
E15B7	E15P7a	0.807199803591463
E15B7	E15P8b	0.882235697713543
E15B7	E15P9b	0.663863645239597
E15B7	E15X2	0.781995562793969
E15B7	E15X4	0.663692027755978
E15B7	E15X6	0.795126475040331
E15B7	E15X7	0.8360291504201
E15B7	E15X8	0.879890612817979
E15B8	E15B9	0.902434878395781
E15B8	E15L1	0.897075896166991
E15B8	E15L2	0.598160888759049
E15B8	E15L3	0.882766759766404
E15B8	E15L4	0.979119418716696
E15B8	E15L5	0.973041906988769
E15B8	E15L6	0.249636730318283
E15B8	E15L7	0.7668473244447
E15B8	E15L8	0.934451255483295
E15B8	E15L9	0.94993851448264
E15B8	E15N1	NA
E15B8	E15N3	0.37422620313256
E15B8	E15P10b	0.965886007714426
E15B8	E15P11b	0.964270906816975
E15B8	E15P12b	0.951112897675656
E15B8	E15P13b	0.495446728820715
E15B8	E15P14b	0.862980119073627
E15B8	E15P15b	0.84241956578408
E15B8	E15P1a	0.975486282608189
E15B8	E15P3a	0.963282304680486
E15B8	E15P4a	0.886150874281353
E15B8	E15P5a	0.855685038902749
E15B8	E15P6a	0.897642962426463
E15B8	E15P7a	0.816321681447322
E15B8	E15P8b	0.948966917757103
E15B8	E15P9b	0.79078602262483
E15B8	E15X2	0.818605199717501
E15B8	E15X4	0.66186383992553
E15B8	E15X6	0.886919906019751
E15B8	E15X7	0.901484949296421
E15B8	E15X8	0.917549176917605
E15B9	E15L1	0.920878551780973
E15B9	E15L2	0.713295161007618
E15B9	E15L3	0.685446842109458
E15B9	E15L4	0.88623170710681
E15B9	E15L5	0.894788568049606
E15B9	E15L6	0.45267935945388
E15B9	E15L7	0.780134033711019
E15B9	E15L8	0.80747062897845
E15B9	E15L9	0.853395328449557
E15B9	E15N1	NA
E15B9	E15N3	0.548580251874013
E15B9	E15P10b	0.902637910010143
E15B9	E15P11b	0.899581647324772
E15B9	E15P12b	0.842762132890943
E15B9	E15P13b	0.503198327106329
E15B9	E15P14b	0.798924051424585
E15B9	E15P15b	0.884225261481234
E15B9	E15P1a	0.931016192062432
E15B9	E15P3a	0.880299470172161
E15B9	E15P4a	0.904117725504246
E15B9	E15P5a	0.710759574045925
E15B9	E15P6a	0.735958304601154
E15B9	E15P7a	0.685097169479945
E15B9	E15P8b	0.907641188766445
E15B9	E15P9b	0.869653817626938
E15B9	E15X2	0.674239956149506
E15B9	E15X4	0.484031910022747
E15B9	E15X6	0.852829327822266
E15B9	E15X7	0.833997897141813
E15B9	E15X8	0.845278552133152
E15L1	E15L2	0.784880730673646
E15L1	E15L3	0.674119229706551
E15L1	E15L4	0.885199125230127
E15L1	E15L5	0.889515345920357
E15L1	E15L6	0.383915669359806
E15L1	E15L7	0.883158846448056
E15L1	E15L8	0.764173574637498
E15L1	E15L9	0.804710464948219
E15L1	E15N1	NA
E15L1	E15N3	0.520613053201331
E15L1	E15P10b	0.871562075483006
E15L1	E15P11b	0.895501320797555
E15L1	E15P12b	0.797187379610336
E15L1	E15P13b	0.646900072668303
E15L1	E15P14b	0.70598773989812
E15L1	E15P15b	0.813392440628431
E15L1	E15P1a	0.913915383261267
E15L1	E15P3a	0.856308205013483
E15L1	E15P4a	0.855955303324795
E15L1	E15P5a	0.688159586997779
E15L1	E15P6a	0.704846498841018
E15L1	E15P7a	0.648712684126658
E15L1	E15P8b	0.860809184552207
E15L1	E15P9b	0.922665560911766
E15L1	E15X2	0.691996662843811
E15L1	E15X4	0.456335208858841
E15L1	E15X6	0.855814371914063
E15L1	E15X7	0.800624759295045
E15L1	E15X8	0.788139372336303
E15L2	E15L3	0.397983720292642
E15L2	E15L4	0.535201506055698
E15L2	E15L5	0.584647970028303
E15L2	E15L6	0.682462676493866
E15L2	E15L7	0.843653575872797
E15L2	E15L8	0.505301638939379
E15L2	E15L9	0.542991741524017
E15L2	E15N1	NA
E15L2	E15N3	0.748465859789551
E15L2	E15P10b	0.568671103761665
E15L2	E15P11b	0.5978040826063
E15L2	E15P12b	0.488719012222581
E15L2	E15P13b	0.63177988743986
E15L2	E15P14b	0.347352372901011
E15L2	E15P15b	0.549379913961063
E15L2	E15P1a	0.619880510941377
E15L2	E15P3a	0.564477631464267
E15L2	E15P4a	0.653018858307377
E15L2	E15P5a	0.395315050195223
E15L2	E15P6a	0.365662605191714
E15L2	E15P7a	0.371014060634142
E15L2	E15P8b	0.572387766964084
E15L2	E15P9b	0.678705900985516
E15L2	E15X2	0.383516875727172
E15L2	E15X4	0.228451953760033
E15L2	E15X6	0.686565173648068
E15L2	E15X7	0.476453963384954
E15L2	E15X8	0.49672301866678
E15L3	E15L4	0.863183545813165
E15L3	E15L5	0.848516109681819
E15L3	E15L6	0.0904491318708458
E15L3	E15L7	0.625943297822947
E15L3	E15L8	0.937606789706335
E15L3	E15L9	0.911844273925047
E15L3	E15N1	NA
E15L3	E15N3	0.19703340405625
E15L3	E15P10b	0.81048517370903
E15L3	E15P11b	0.823513308119668
E15L3	E15P12b	0.846249954954216
E15L3	E15P13b	0.366949895278428
E15L3	E15P14b	0.798134382918615
E15L3	E15P15b	0.712664381808673
E15L3	E15P1a	0.827257099479705
E15L3	E15P3a	0.840772403519296
E15L3	E15P4a	0.742929013605249
E15L3	E15P5a	0.783171430596693
E15L3	E15P6a	0.855225348740357
E15L3	E15P7a	0.722877640430829
E15L3	E15P8b	0.780475382993236
E15L3	E15P9b	0.52578996274374
E15L3	E15X2	0.778052157643096
E15L3	E15X4	0.69281515975922
E15L3	E15X6	0.743966998302766
E15L3	E15X7	0.742716881675546
E15L3	E15X8	0.786441822308988
E15L4	E15L5	0.96683405784092
E15L4	E15L6	0.227448096697659
E15L4	E15L7	0.739753363633399
E15L4	E15L8	0.910450198945132
E15L4	E15L9	0.917178167066125
E15L4	E15N1	NA
E15L4	E15N3	0.356109406363446
E15L4	E15P10b	0.961149399628149
E15L4	E15P11b	0.982015818461736
E15L4	E15P12b	0.967120261893681
E15L4	E15P13b	0.472892677176366
E15L4	E15P14b	0.892678196889967
E15L4	E15P15b	0.873990979102669
E15L4	E15P1a	0.978556723895923
E15L4	E15P3a	0.975331668524069
E15L4	E15P4a	0.892403394298435
E15L4	E15P5a	0.888868302252349
E15L4	E15P6a	0.915053492806385
E15L4	E15P7a	0.82938001411163
E15L4	E15P8b	0.953463336979281
E15L4	E15P9b	0.791429469003998
E15L4	E15X2	0.818973253221451
E15L4	E15X4	0.705076294003786
E15L4	E15X6	0.88639607611941
E15L4	E15X7	0.904661817702006
E15L4	E15X8	0.911737907100216
E15L5	E15L6	0.261976627323496
E15L5	E15L7	0.730962754805913
E15L5	E15L8	0.895051523798288
E15L5	E15L9	0.901442022550925
E15L5	E15N1	NA
E15L5	E15N3	0.421612335983523
E15L5	E15P10b	0.974372936716872
E15L5	E15P11b	0.974642340561382
E15L5	E15P12b	0.943167001950596
E15L5	E15P13b	0.500703263291147
E15L5	E15P14b	0.836604020951181
E15L5	E15P15b	0.84004882657012
E15L5	E15P1a	0.974608226146622
E15L5	E15P3a	0.925854427233033
E15L5	E15P4a	0.883162250221485
E15L5	E15P5a	0.792058173603275
E15L5	E15P6a	0.852823246450625
E15L5	E15P7a	0.752768865821997
E15L5	E15P8b	0.955855511410208
E15L5	E15P9b	0.825349638455714
E15L5	E15X2	0.753537306340306
E15L5	E15X4	0.5767206717611
E15L5	E15X6	0.875244727802502
E15L5	E15X7	0.869902265529101
E15L5	E15X8	0.875871039416448
E15L6	E15L7	0.437793993786912
E15L6	E15L8	0.202676415762731
E15L6	E15L9	0.251135984277589
E15L6	E15N1	NA
E15L6	E15N3	0.760835483667837
E15L6	E15P10b	0.298161394958881
E15L6	E15P11b	0.293017350022797
E15L6	E15P12b	0.26002148834404
E15L6	E15P13b	0.191729506186451
E15L6	E15P14b	0.204535872091235
E15L6	E15P15b	0.318926054698073
E15L6	E15P1a	0.28432401977443
E15L6	E15P3a	0.31062672347217
E15L6	E15P4a	0.576121651352487
E15L6	E15P5a	0.140198662605675
E15L6	E15P6a	0.130386364687571
E15L6	E15P7a	0.235478238422624
E15L6	E15P8b	0.342995833417271
E15L6	E15P9b	0.329773414133092
E15L6	E15X2	0.110106347036825
E15L6	E15X4	0.0755398380061593
E15L6	E15X6	0.473005645767177
E15L6	E15X7	0.295676446170399
E15L6	E15X8	0.303963168194378
E15L7	E15L8	0.676033363296758
E15L7	E15L9	0.684814083606144
E15L7	E15N1	NA
E15L7	E15N3	0.506985270507171
E15L7	E15P10b	0.684158299862255
E15L7	E15P11b	0.741072829414783
E15L7	E15P12b	0.62993747030827
E15L7	E15P13b	0.780062343795929
E15L7	E15P14b	0.516994293023226
E15L7	E15P15b	0.628843382961176
E15L7	E15P1a	0.782192193809239
E15L7	E15P3a	0.74388401203229
E15L7	E15P4a	0.736322143403827
E15L7	E15P5a	0.635652973074009
E15L7	E15P6a	0.614741773227299
E15L7	E15P7a	0.493031349314796
E15L7	E15P8b	0.664684723259444
E15L7	E15P9b	0.705536338617462
E15L7	E15X2	0.545498310586214
E15L7	E15X4	0.485047497611042
E15L7	E15X6	0.805553704884088
E15L7	E15X7	0.654864413453512
E15L7	E15X8	0.652309804802226
E15L8	E15L9	0.9839708371951
E15L8	E15N1	NA
E15L8	E15N3	0.292603571463885
E15L8	E15P10b	0.907339890070159
E15L8	E15P11b	0.883965218897594
E15L8	E15P12b	0.913322156161599
E15L8	E15P13b	0.402725418028124
E15L8	E15P14b	0.821399398400911
E15L8	E15P15b	0.82394283966087
E15L8	E15P1a	0.882810311888728
E15L8	E15P3a	0.892233043901301
E15L8	E15P4a	0.797451674141756
E15L8	E15P5a	0.83005223211343
E15L8	E15P6a	0.878436500316208
E15L8	E15P7a	0.811501570236314
E15L8	E15P8b	0.87400639590884
E15L8	E15P9b	0.659474083761553
E15L8	E15X2	0.781818195003119
E15L8	E15X4	0.64290881917966
E15L8	E15X6	0.780746175301591
E15L8	E15X7	0.857308256617108
E15L8	E15X8	0.902519050747333
E15L9	E15N1	NA
E15L9	E15N3	0.325754906690675
E15L9	E15P10b	0.927454913564576
E15L9	E15P11b	0.896702681927037
E15L9	E15P12b	0.910857864470224
E15L9	E15P13b	0.403740509680994
E15L9	E15P14b	0.844832410770339
E15L9	E15P15b	0.849749606974237
E15L9	E15P1a	0.897519376797369
E15L9	E15P3a	0.912892794949731
E15L9	E15P4a	0.839112413154187
E15L9	E15P5a	0.812472310310088
E15L9	E15P6a	0.844994229227794
E15L9	E15P7a	0.826168823890992
E15L9	E15P8b	0.887595927807939
E15L9	E15P9b	0.724039547947543
E15L9	E15X2	0.805096813659498
E15L9	E15X4	0.627414490879963
E15L9	E15X6	0.801356899135227
E15L9	E15X7	0.869904629337344
E15L9	E15X8	0.908936331848902
E15N1	E15N3	NA
E15N1	E15P10b	NA
E15N1	E15P11b	NA
E15N1	E15P12b	NA
E15N1	E15P13b	NA
E15N1	E15P14b	NA
E15N1	E15P15b	NA
E15N1	E15P1a	NA
E15N1	E15P3a	NA
E15N1	E15P4a	NA
E15N1	E15P5a	NA
E15N1	E15P6a	NA
E15N1	E15P7a	NA
E15N1	E15P8b	NA
E15N1	E15P9b	NA
E15N1	E15X2	NA
E15N1	E15X4	NA
E15N1	E15X6	NA
E15N1	E15X7	NA
E15N1	E15X8	NA
E15N3	E15P10b	0.432084534844919
E15N3	E15P11b	0.444720345591412
E15N3	E15P12b	0.402434559032005
E15N3	E15P13b	0.227193500493302
E15N3	E15P14b	0.283716281193889
E15N3	E15P15b	0.483189704215018
E15N3	E15P1a	0.457870085084524
E15N3	E15P3a	0.398378723865012
E15N3	E15P4a	0.597826995843109
E15N3	E15P5a	0.221333480890351
E15N3	E15P6a	0.216545083165648
E15N3	E15P7a	0.326241013391354
E15N3	E15P8b	0.425610903713268
E15N3	E15P9b	0.490123771739768
E15N3	E15X2	0.190842601853829
E15N3	E15X4	0.0461004697754599
E15N3	E15X6	0.592871638983834
E15N3	E15X7	0.39896231546699
E15N3	E15X8	0.358066542225749
E15P10b	E15P11b	0.965521545699003
E15P10b	E15P12b	0.963009785746292
E15P10b	E15P13b	0.431888451306931
E15P10b	E15P14b	0.865113194848585
E15P10b	E15P15b	0.888646925651738
E15P10b	E15P1a	0.958665163953554
E15P10b	E15P3a	0.9369582991104
E15P10b	E15P4a	0.886443857773755
E15P10b	E15P5a	0.810586549648266
E15P10b	E15P6a	0.839703962279937
E15P10b	E15P7a	0.822845857500099
E15P10b	E15P8b	0.966087556050367
E15P10b	E15P9b	0.837359241768125
E15P10b	E15X2	0.780886480656437
E15P10b	E15X4	0.568037879504161
E15P10b	E15X6	0.853921845855592
E15P10b	E15X7	0.920815665693029
E15P10b	E15X8	0.925156983966689
E15P11b	E15P12b	0.955627806827263
E15P11b	E15P13b	0.46746829062104
E15P11b	E15P14b	0.86613193475484
E15P11b	E15P15b	0.880347222059192
E15P11b	E15P1a	0.977894279414162
E15P11b	E15P3a	0.962761562046107
E15P11b	E15P4a	0.898100795821969
E15P11b	E15P5a	0.842479189098728
E15P11b	E15P6a	0.864814380182726
E15P11b	E15P7a	0.789064075053409
E15P11b	E15P8b	0.957609882669882
E15P11b	E15P9b	0.828240538235547
E15P11b	E15X2	0.792776770418238
E15P11b	E15X4	0.670561465650026
E15P11b	E15X6	0.892097097539847
E15P11b	E15X7	0.877783927773818
E15P11b	E15X8	0.885550773955976
E15P12b	E15P13b	0.361037909684101
E15P12b	E15P14b	0.905056047255464
E15P12b	E15P15b	0.852581743940611
E15P12b	E15P1a	0.940012696115438
E15P12b	E15P3a	0.953890021255845
E15P12b	E15P4a	0.869452166320081
E15P12b	E15P5a	0.901897401706822
E15P12b	E15P6a	0.925266876503086
E15P12b	E15P7a	0.895314936760497
E15P12b	E15P8b	0.956265424751468
E15P12b	E15P9b	0.711049707066245
E15P12b	E15X2	0.826463722417138
E15P12b	E15X4	0.689199024037829
E15P12b	E15X6	0.864057349098449
E15P12b	E15X7	0.918551415516578
E15P12b	E15X8	0.929526952436471
E15P13b	E15P14b	0.223363170359234
E15P13b	E15P15b	0.270379003608119
E15P13b	E15P1a	0.500047191349036
E15P13b	E15P3a	0.426589202344868
E15P13b	E15P4a	0.411811199107565
E15P13b	E15P5a	0.359372572347117
E15P13b	E15P6a	0.337292879775634
E15P13b	E15P7a	0.236135081690906
E15P13b	E15P8b	0.426006118328357
E15P13b	E15P9b	0.533550693545832
E15P13b	E15X2	0.277129902848972
E15P13b	E15X4	0.208213577261982
E15P13b	E15X6	0.499850095943444
E15P13b	E15X7	0.323823993994419
E15P13b	E15X8	0.292601419362712
E15P14b	E15P15b	0.851924962822876
E15P14b	E15P1a	0.877202132515744
E15P14b	E15P3a	0.892917035358838
E15P14b	E15P4a	0.847050323572275
E15P14b	E15P5a	0.855886155840923
E15P14b	E15P6a	0.829434662542313
E15P14b	E15P7a	0.810557162544132
E15P14b	E15P8b	0.883520016423152
E15P14b	E15P9b	0.648231201722903
E15P14b	E15X2	0.878317114953623
E15P14b	E15X4	0.70020792277911
E15P14b	E15X6	0.828732301108242
E15P14b	E15X7	0.818479468130214
E15P14b	E15X8	0.838243100872961
E15P15b	E15P1a	0.885646908702819
E15P15b	E15P3a	0.848059657315394
E15P15b	E15P4a	0.831317006295231
E15P15b	E15P5a	0.722071086303246
E15P15b	E15P6a	0.708995066917105
E15P15b	E15P7a	0.707558944952382
E15P15b	E15P8b	0.85212180801029
E15P15b	E15P9b	0.822398911356646
E15P15b	E15X2	0.685806555450519
E15P15b	E15X4	0.490919368631811
E15P15b	E15X6	0.763192683282472
E15P15b	E15X7	0.831699799318709
E15P15b	E15X8	0.847743315023924
E15P1a	E15P3a	0.958579086711338
E15P1a	E15P4a	0.912584628666673
E15P1a	E15P5a	0.846283547094238
E15P1a	E15P6a	0.865064992223869
E15P1a	E15P7a	0.767100662784495
E15P1a	E15P8b	0.949855635736454
E15P1a	E15P9b	0.830501169755902
E15P1a	E15X2	0.781104918671885
E15P1a	E15X4	0.645147032183779
E15P1a	E15X6	0.922677431424675
E15P1a	E15X7	0.874797662371559
E15P1a	E15X8	0.882204575889715
E15P3a	E15P4a	0.911446797886196
E15P3a	E15P5a	0.915316376395271
E15P3a	E15P6a	0.911413336476629
E15P3a	E15P7a	0.860755474238482
E15P3a	E15P8b	0.931970091781295
E15P3a	E15P9b	0.737543118343276
E15P3a	E15X2	0.85284891094612
E15P3a	E15X4	0.791871190722843
E15P3a	E15X6	0.914834107569629
E15P3a	E15X7	0.894021000663652
E15P3a	E15X8	0.909021425180089
E15P4a	E15P5a	0.758111799564668
E15P4a	E15P6a	0.763511212012571
E15P4a	E15P7a	0.736450561998148
E15P4a	E15P8b	0.900729201596269
E15P4a	E15P9b	0.779702445634237
E15P4a	E15X2	0.721231960648358
E15P4a	E15X4	0.591621707940357
E15P4a	E15X6	0.937173212091187
E15P4a	E15X7	0.836689730628678
E15P4a	E15X8	0.836495960256138
E15P5a	E15P6a	0.916929004393162
E15P5a	E15P7a	0.860687411807405
E15P5a	E15P8b	0.82416587955871
E15P5a	E15P9b	0.541381181641598
E15P5a	E15X2	0.837807732391545
E15P5a	E15X4	0.853717792709384
E15P5a	E15X6	0.833271767632723
E15P5a	E15X7	0.836953389840993
E15P5a	E15X8	0.866714535547664
E15P6a	E15P7a	0.867540573724806
E15P6a	E15P8b	0.86035890129529
E15P6a	E15P9b	0.510697432068639
E15P6a	E15X2	0.80853394841994
E15P6a	E15X4	0.799369995763401
E15P6a	E15X6	0.798633894291318
E15P6a	E15X7	0.834265362743485
E15P6a	E15X8	0.859636434607112
E15P7a	E15P8b	0.806629715701169
E15P7a	E15P9b	0.533472650680612
E15P7a	E15X2	0.823246209208059
E15P7a	E15X4	0.694113823450337
E15P7a	E15X6	0.745061223940547
E15P7a	E15X7	0.828992111503467
E15P7a	E15X8	0.837555441788879
E15P8b	E15P9b	0.804211213152855
E15P8b	E15X2	0.78095333033211
E15P8b	E15X4	0.615057971249116
E15P8b	E15X6	0.872000711050144
E15P8b	E15X7	0.88384315108175
E15P8b	E15X8	0.902246933242456
E15P9b	E15X2	0.560650035250154
E15P9b	E15X4	0.253330981535019
E15P9b	E15X6	0.725596792765492
E15P9b	E15X7	0.738048417118623
E15P9b	E15X8	0.717383959862202
E15X2	E15X4	0.748862754290416
E15X2	E15X6	0.766199041775633
E15X2	E15X7	0.739569394637225
E15X2	E15X8	0.760887671310426
E15X4	E15X6	0.671119455385268
E15X4	E15X7	0.556115115328794
E15X4	E15X8	0.611132722281798
E15X6	E15X7	0.800770272975964
E15X6	E15X8	0.799421510524307
E15X7	E15X8	0.981087376610753
